employee_id,umur,jenis_kelamin,IPK,level,tahun_lulus,status_perkawinan,divisi,rerata_jam_bulanan,tingkat_kepuasan_bekerja,nilai_evaluasi_terakhir,jumlah_proyek_yang_dikerjakan,lama_di_perusahaan,kecelakaan_kerja,promosi_5thn_lalu,tingkat_gaji,resign
14676,,Laki-laki,2.8353577523250957,Part-Time,,Sudah Menikah,sales,195.0,0.6,0.23170759206774466,3,2 Years,belum pernah,belum,rendah,0
14677,,Laki-laki,3.0327233284397193,Full-Time,,Sudah Menikah,management,252.0,0.82,0.6026621226005365,5,3 Years,belum pernah,belum,sedang,0
14678,,Laki-laki,0.9468689698899316,Internship,,Sudah Menikah,management,161.0,0.61,0.42774321254007414,4,3 Years,pernah,belum,tinggi,0
14679,,Laki-laki,2.058592710768487,Junior,,Sudah Menikah,sales,276.0,0.12,0.46841088283085397,4,48 Months,belum pernah,belum,rendah,0
14680,,Laki-laki,3.109837655062166,Full-Time,,Sudah Menikah,management,197.0,0.6,0.45892214448430524,4,36 Months,belum pernah,belum,sedang,0
14681,,Laki-laki,3.329135688781379,Full-Time,,Sudah Menikah,management,162.0,0.59,0.4786031739243568,2,24 Months,belum pernah,belum,tinggi,0
14682,,Laki-laki,1.828845978226153,Junior,,Sudah Menikah,support,224.0,0.89,0.5050149233253811,3,2 Years,belum pernah,belum,sedang,0
14683,,Laki-laki,2.8534322281135527,Part-Time,,Sudah Menikah,product_mng,,0.48,0.5355038694053184,4,5 Years,belum pernah,belum,rendah,0
14684,31.0,Laki-laki,1.8805240974350717,Junior,2010.0,Sudah Menikah,hr,,0.98,,4,36 Months,belum pernah,belum,sedang,0
14685,,Perempuan,3.6858876548471944,Full-Time,,Belum Menikah,technical,236.0,0.78,0.4465193326000336,5,3 Years,belum pernah,belum,tinggi,0
14686,,Laki-laki,3.313498676464562,Full-Time,,Belum Menikah,technical,205.0,0.59,0.553240759982696,4,36 Months,belum pernah,belum,sedang,0
14687,,Laki-laki,3.089593474019754,Full-Time,,Sudah Menikah,management,267.0,0.55,0.435652042744867,4,48 Months,belum pernah,belum,sedang,0
14688,27.0,Laki-laki,1.829168441742431,Junior,2014.0,Sudah Menikah,support,,,0.5095352956230417,4,36 Months,pernah,belum,rendah,0
14689,,Laki-laki,3.5980417543995227,Full-Time,,Sudah Menikah,sales,156.0,0.4,0.38310065654189074,2,36 Months,belum pernah,belum,sedang,1
14690,,Laki-laki,3.7841428943872435,Full-Time,,Sudah Menikah,sales,257.0,0.66,0.5768020597337316,4,3 Years,pernah,belum,sedang,0
14691,33.0,Laki-laki,2.828788711348498,Part-Time,2009.0,Sudah Menikah,technical,241.0,0.57,,3,48 Months,belum pernah,belum,rendah,0
14692,,Laki-laki,1.3746498589991425,Probation,,Sudah Menikah,IT,195.0,0.9,0.4770059383792548,3,36 Months,belum pernah,belum,sedang,0
14693,,Laki-laki,1.289237096995633,Probation,,Sudah Menikah,management,149.0,0.83,0.2612248682404724,4,36 Months,belum pernah,belum,rendah,0
14694,,Laki-laki,1.7080778061519284,Junior,,Sudah Menikah,sales,288.0,0.1,0.45175878841901934,6,4 Years,belum pernah,belum,sedang,1
14695,,Laki-laki,0.7961376168367867,Internship,,Belum Menikah,sales,177.0,0.66,0.5116688975794741,4,84 Months,belum pernah,belum,rendah,0
14696,,Laki-laki,3.187421816461966,Full-Time,,Sudah Menikah,IT,186.0,0.37,0.5395152504271896,3,2 Years,belum pernah,belum,rendah,0
14697,,Perempuan,2.770685639167774,Part-Time,,Belum Menikah,sales,226.0,0.14,0.28401460138920376,5,36 Months,belum pernah,belum,sedang,0
14698,,Laki-laki,3.1603887608755907,Full-Time,,Sudah Menikah,technical,159.0,0.43,0.4838073192033442,2,36 Months,pernah,belum,rendah,1
14699,,Perempuan,2.9443587504221345,Full-Time,,Belum Menikah,technical,248.0,0.92,0.45559187307062454,5,36 Months,belum pernah,belum,sedang,0
14700,,Perempuan,2.1921448148294878,Senior,,Belum Menikah,support,102.0,0.83,0.607005245501074,3,48 Months,belum pernah,belum,sedang,0
14701,,Laki-laki,1.4559295733093447,Probation,,Sudah Menikah,IT,201.0,0.71,0.5103827405929239,3,2 Years,belum pernah,belum,sedang,0
14702,,Laki-laki,1.922643847361479,Junior,,Sudah Menikah,marketing,257.0,0.59,0.3726198236607108,3,3 Years,belum pernah,belum,rendah,0
14703,,Laki-laki,3.3760509826326235,Full-Time,,Sudah Menikah,product_mng,168.0,0.93,0.4807166289989637,4,2 Years,belum pernah,belum,sedang,0
14704,,Perempuan,1.1042347025426584,Internship,,Belum Menikah,support,182.0,0.6,0.45684461124781334,4,3 Years,belum pernah,belum,sedang,0
14705,,Laki-laki,2.1831003397427757,Senior,,Sudah Menikah,management,129.0,0.92,0.3476645183888158,3,36 Months,belum pernah,sudah,tinggi,0
14706,,Laki-laki,2.6290302622565664,Part-Time,,Belum Menikah,technical,204.0,0.5,0.4718879313642498,3,24 Months,belum pernah,belum,tinggi,0
14707,,Laki-laki,1.4717391868867198,Probation,,Sudah Menikah,IT,193.0,0.17,0.6382124040963674,5,5 Years,belum pernah,belum,tinggi,0
14708,,Laki-laki,2.093245384169923,Junior,,Sudah Menikah,sales,148.0,0.43,0.38641783557785486,2,36 Months,belum pernah,belum,sedang,1
14709,,Laki-laki,2.1438472678456084,Senior,,Sudah Menikah,product_mng,,0.49,0.5190348089237691,3,36 Months,belum pernah,belum,sedang,0
14710,,Perempuan,2.2902919586665,Senior,,Belum Menikah,sales,181.0,0.91,0.45613870842327786,4,3 Years,belum pernah,belum,rendah,0
14711,,Laki-laki,2.1126978833209993,Junior,,Sudah Menikah,hr,251.0,0.75,0.45775713097804216,4,3 Years,belum pernah,belum,rendah,0
14712,,Perempuan,2.3612886918805382,Senior,,Belum Menikah,sales,268.0,0.8,0.32298520078646453,3,2 Years,belum pernah,belum,sedang,1
14713,,Laki-laki,2.8014359179413155,Part-Time,,Sudah Menikah,accounting,246.0,0.61,0.43511082294623865,4,2 Years,belum pernah,belum,rendah,0
14714,,Perempuan,2.139710943828585,Senior,,Belum Menikah,sales,,0.14,0.3936727590375979,6,3 Years,belum pernah,belum,rendah,0
14715,,Laki-laki,2.3867661264400373,Senior,,Sudah Menikah,support,149.0,0.37,0.3348953779421727,2,3 Years,belum pernah,belum,rendah,1
14716,,Perempuan,1.9233584920909703,Junior,,Belum Menikah,sales,168.0,0.85,0.7841249759194714,2,24 Months,belum pernah,belum,sedang,1
14717,,Laki-laki,3.17367198042129,Full-Time,,Sudah Menikah,support,189.0,0.57,0.6564367059957981,5,3 Years,belum pernah,belum,rendah,0
14718,35.0,Laki-laki,1.9662434413082832,Junior,2006.0,Sudah Menikah,sales,142.0,,0.4815511662231602,5,4 Years,belum pernah,belum,rendah,0
14719,,Laki-laki,2.7792079681577766,Part-Time,,Sudah Menikah,marketing,,0.84,0.3449318856232679,4,36 Months,belum pernah,belum,rendah,0
14720,,Laki-laki,0.5392571098560877,Internship,,Sudah Menikah,technical,128.0,0.4,0.32468123328077825,4,48 Months,belum pernah,belum,sedang,0
14721,,Laki-laki,2.0864785202527374,Junior,,Sudah Menikah,sales,151.0,0.4,0.3801421102110483,2,3 Years,belum pernah,belum,sedang,1
14722,30.0,Laki-laki,1.9816845511651822,Junior,2011.0,Sudah Menikah,sales,159.0,,0.42050759285939104,2,3 Years,belum pernah,belum,rendah,1
14723,,Laki-laki,1.2376914563348593,Probation,,Belum Menikah,IT,211.0,0.49,0.31148942397125345,3,3 Years,belum pernah,belum,tinggi,0
14724,47.0,Perempuan,1.366837580270027,Probation,1994.0,Belum Menikah,product_mng,265.0,0.88,,3,36 Months,belum pernah,belum,sedang,0
14725,,Laki-laki,0.21175845057595422,Internship,,Sudah Menikah,technical,,0.63,0.6251205462444807,2,3 Years,belum pernah,belum,rendah,0
14726,,Perempuan,3.519494470342206,Full-Time,,Belum Menikah,sales,226.0,0.49,0.4902435306726811,3,36 Months,belum pernah,belum,sedang,0
14727,,Laki-laki,1.4310742770796114,Probation,,Sudah Menikah,hr,,0.97,0.5248089970168438,4,3 Years,belum pernah,belum,sedang,0
14728,,Laki-laki,2.304878579526629,Senior,,Sudah Menikah,sales,125.0,0.44,0.4084509375866709,3,84 Months,belum pernah,belum,sedang,0
14729,,Perempuan,2.2160581371740253,Senior,,Belum Menikah,technical,268.0,0.62,0.5035143337402328,4,3 Years,belum pernah,belum,rendah,0
14730,38.0,Perempuan,3.365582396451146,Full-Time,2005.0,Belum Menikah,accounting,257.0,0.79,,4,5 Years,belum pernah,belum,sedang,1
14731,,Laki-laki,3.7797058983603082,Full-Time,,Sudah Menikah,sales,218.0,0.16,0.5315803081091826,6,6 Years,belum pernah,belum,sedang,0
14732,,Perempuan,3.2643173860329258,Full-Time,,Belum Menikah,sales,,0.54,0.5101940061269397,4,2 Years,pernah,belum,rendah,0
14733,21.0,Laki-laki,2.47675958840138,Senior,2021.0,Belum Menikah,RandD,173.0,0.37,,3,72 Months,belum pernah,belum,sedang,0
14734,,Laki-laki,2.8479090116532886,Part-Time,,Sudah Menikah,technical,132.0,0.4,0.39385354567216413,2,3 Years,belum pernah,belum,rendah,1
14735,28.0,Perempuan,2.710109692780505,Part-Time,2014.0,Belum Menikah,sales,241.0,0.73,,5,5 Years,belum pernah,belum,rendah,1
14736,39.0,Laki-laki,1.3461095797754994,Probation,2002.0,Sudah Menikah,sales,189.0,0.73,,6,3 Years,pernah,belum,sedang,0
14737,39.0,Laki-laki,3.324713966572772,Full-Time,2004.0,Sudah Menikah,RandD,,0.48,0.5003771309684477,5,24 Months,belum pernah,sudah,sedang,0
14738,41.0,Laki-laki,3.2033479207027336,Full-Time,2001.0,Sudah Menikah,technical,279.0,0.28,,5,4 Years,belum pernah,belum,sedang,0
14739,34.0,Laki-laki,1.5940572130612207,Probation,2007.0,Sudah Menikah,sales,168.0,,,6,3 Years,belum pernah,belum,rendah,0
14740,,Perempuan,3.0387867772740007,Full-Time,,Belum Menikah,product_mng,203.0,0.54,0.4463281320160999,3,3 Years,pernah,belum,sedang,0
14741,,Laki-laki,1.8936381304826044,Junior,,Sudah Menikah,sales,271.0,0.09,0.44693042473648426,6,48 Months,belum pernah,belum,rendah,1
14742,,Perempuan,3.3711914084738637,Full-Time,,Belum Menikah,sales,179.0,0.64,0.18847305054253136,5,2 Years,belum pernah,belum,rendah,0
14743,,Laki-laki,2.9978427092030957,Full-Time,,Sudah Menikah,product_mng,146.0,0.73,0.48543712734580124,3,24 Months,belum pernah,belum,rendah,0
14744,,Laki-laki,2.8017046335153597,Part-Time,,Belum Menikah,sales,229.0,0.25,0.590734953315579,6,96 Months,belum pernah,belum,sedang,0
14745,,Laki-laki,1.566341773600278,Probation,,Sudah Menikah,management,255.0,0.1,0.383495798731875,6,48 Months,belum pernah,belum,rendah,1
14746,28.0,Laki-laki,1.5481746565740004,Probation,2013.0,Sudah Menikah,sales,186.0,,0.48323009133157907,3,3 Years,belum pernah,belum,sedang,0
14747,,Laki-laki,3.4477886703831437,Full-Time,,Sudah Menikah,support,161.0,0.67,0.5637938477081172,5,3 Years,pernah,belum,rendah,0
14748,,Laki-laki,1.665700539948867,Junior,,Sudah Menikah,support,173.0,0.51,0.3684171199791361,5,36 Months,belum pernah,belum,rendah,0
14749,,Laki-laki,2.9365763885988247,Full-Time,,Sudah Menikah,marketing,251.0,0.15,0.35501824692040285,3,4 Years,belum pernah,belum,tinggi,0
14750,,Laki-laki,2.7416537805654864,Part-Time,,Sudah Menikah,sales,180.0,0.5,0.325462296662861,4,36 Months,belum pernah,belum,sedang,0
14751,,Laki-laki,1.5175691631371078,Probation,,Belum Menikah,support,149.0,0.67,0.5162137788720904,3,36 Months,belum pernah,belum,rendah,0
14752,,Laki-laki,1.4436631216310603,Probation,,Sudah Menikah,accounting,173.0,0.37,0.4196715413491884,5,2 Years,belum pernah,belum,rendah,0
14753,37.0,Laki-laki,2.488471912051862,Senior,2005.0,Sudah Menikah,sales,141.0,0.43,,2,3 Years,belum pernah,belum,rendah,1
14754,,Laki-laki,2.8082678038362983,Part-Time,,Sudah Menikah,sales,220.0,0.79,0.5610723323961927,4,3 Years,belum pernah,belum,sedang,0
14755,,Laki-laki,3.050763358451362,Full-Time,,Sudah Menikah,IT,114.0,0.7,0.5337549902856131,2,4 Years,belum pernah,belum,rendah,0
14756,36.0,Laki-laki,3.4488139543497747,Full-Time,2007.0,Sudah Menikah,RandD,157.0,,,3,36 Months,belum pernah,belum,rendah,0
14757,,Laki-laki,2.614580193462499,Part-Time,,Sudah Menikah,sales,184.0,0.93,0.5338536912537233,4,3 Years,belum pernah,belum,sedang,0
14758,,Laki-laki,1.1238981495509626,Internship,,Sudah Menikah,technical,174.0,0.66,0.44586912289792363,3,3 Years,belum pernah,belum,rendah,0
14759,,Perempuan,1.4059193321489574,Probation,,Belum Menikah,technical,243.0,0.72,0.3697651287059935,3,2 Years,belum pernah,belum,tinggi,0
14760,,Laki-laki,2.064507302297843,Junior,,Sudah Menikah,support,144.0,0.62,0.19878032603687923,3,120 Months,pernah,belum,tinggi,0
14761,,Laki-laki,1.2418616871909316,Probation,,Sudah Menikah,management,100.0,0.14,0.6022577355433828,6,60 Months,belum pernah,belum,rendah,0
14762,,Laki-laki,1.3599748268229386,Probation,,Sudah Menikah,hr,233.0,0.91,0.46202305138284516,5,5 Years,belum pernah,belum,sedang,1
14763,,Laki-laki,2.642208090031002,Part-Time,,Sudah Menikah,IT,,0.98,0.38544113492883764,3,24 Months,belum pernah,belum,rendah,0
14764,,Laki-laki,1.7492255958802374,Junior,,Sudah Menikah,support,122.0,0.42,0.501922871022672,3,4 Years,belum pernah,belum,rendah,0
14765,,Laki-laki,1.5380858290404364,Probation,,Sudah Menikah,technical,135.0,0.75,0.4251495249668098,4,4 Years,belum pernah,belum,rendah,0
14766,,Perempuan,0.8878749119887511,Internship,,Belum Menikah,support,148.0,0.75,0.4475942267336358,4,24 Months,belum pernah,belum,rendah,0
14767,26.0,Perempuan,3.2195662527777245,Full-Time,2016.0,Belum Menikah,technical,,0.19,,5,6 Years,belum pernah,belum,sedang,0
14768,,Laki-laki,3.6024346505239815,Full-Time,,Belum Menikah,management,136.0,0.75,0.4607665392578272,4,36 Months,belum pernah,belum,sedang,0
14769,31.0,Laki-laki,1.3816753539979945,Probation,2010.0,Sudah Menikah,support,271.0,0.71,,3,2 Years,belum pernah,belum,rendah,0
14770,,Perempuan,1.6242828606700732,Junior,,Belum Menikah,sales,211.0,0.84,0.5086412654848684,2,36 Months,belum pernah,belum,sedang,0
14771,,Laki-laki,3.130588927421609,Full-Time,,Sudah Menikah,support,227.0,0.35,0.5106106513008605,5,2 Years,belum pernah,belum,rendah,0
14772,,Laki-laki,2.876940745464724,Part-Time,,Sudah Menikah,sales,278.0,0.89,0.4054029215864882,2,2 Years,belum pernah,belum,sedang,0
14773,,Laki-laki,3.0031585420790705,Full-Time,,Sudah Menikah,sales,275.0,0.14,0.46185910266027086,6,5 Years,belum pernah,belum,rendah,0
14774,,Laki-laki,2.7291208457379956,Part-Time,,Sudah Menikah,sales,151.0,0.72,0.4226664855293868,5,36 Months,belum pernah,belum,sedang,0
14775,,Laki-laki,1.4549877995543419,Probation,,Sudah Menikah,marketing,263.0,0.75,0.442300506340614,4,3 Years,belum pernah,sudah,sedang,0
14776,,Perempuan,3.1879180144668613,Full-Time,,Belum Menikah,sales,265.0,0.6,0.40092615020235056,3,3 Years,pernah,belum,sedang,0
14777,,Laki-laki,3.2237840859623406,Full-Time,,Sudah Menikah,sales,273.0,0.1,0.4643462806661046,6,4 Years,belum pernah,belum,sedang,1
14778,,Laki-laki,2.3992630039063885,Senior,,Sudah Menikah,sales,158.0,0.72,0.4598989887298124,3,3 Years,belum pernah,belum,sedang,0
14779,25.0,Laki-laki,3.7373608685446307,Full-Time,2018.0,Sudah Menikah,sales,111.0,0.8,,6,6 Years,belum pernah,belum,rendah,0
14780,,Laki-laki,3.30324390698802,Full-Time,,Sudah Menikah,technical,173.0,0.4,0.40511937266363723,5,5 Years,belum pernah,belum,sedang,0
14781,32.0,Laki-laki,2.5046126626743845,Senior,2010.0,Belum Menikah,accounting,221.0,0.6,,2,36 Months,belum pernah,belum,rendah,0
14782,,Laki-laki,2.131600054448312,Senior,,Sudah Menikah,technical,203.0,0.94,0.4204003301224558,5,36 Months,belum pernah,belum,rendah,0
14783,,Laki-laki,3.085463372451186,Full-Time,,Sudah Menikah,sales,185.0,0.52,0.6876926574430674,3,2 Years,belum pernah,belum,rendah,0
14784,,Laki-laki,2.5040687304699776,Senior,,Sudah Menikah,sales,139.0,0.88,0.45922944825578077,4,3 Years,belum pernah,belum,rendah,0
14785,,Laki-laki,1.9387142927264995,Junior,,Belum Menikah,support,189.0,0.89,0.4427553726799724,4,3 Years,belum pernah,belum,sedang,0
14786,,Laki-laki,3.1276586544448612,Full-Time,,Sudah Menikah,marketing,255.0,0.74,0.5907436654693975,4,4 Years,belum pernah,belum,sedang,0
14787,,Laki-laki,0.9790252948997485,Internship,,Sudah Menikah,sales,262.0,0.97,0.4744393808116417,5,3 Years,belum pernah,belum,sedang,0
14788,,Laki-laki,1.161990352718468,Probation,,Sudah Menikah,management,267.0,0.5,0.5190449586607185,3,2 Years,belum pernah,belum,tinggi,0
14789,29.0,Laki-laki,1.2006102642285794,Probation,2012.0,Sudah Menikah,support,,0.71,0.46582890946299765,3,4 Years,belum pernah,belum,tinggi,0
14790,,Laki-laki,1.5724082516974296,Probation,,Sudah Menikah,technical,296.0,0.09,0.5219964412876759,6,48 Months,belum pernah,belum,sedang,1
14791,,Laki-laki,1.7791629509886218,Junior,,Sudah Menikah,sales,131.0,0.45,0.37252284336180946,2,3 Years,belum pernah,belum,sedang,1
14792,,Laki-laki,2.2582886061436165,Senior,,Sudah Menikah,marketing,131.0,0.39,0.35005889962502534,2,24 Months,belum pernah,belum,tinggi,0
14793,46.0,Laki-laki,2.0482043138650967,Junior,1995.0,Sudah Menikah,RandD,146.0,0.42,,2,3 Years,belum pernah,belum,rendah,1
14794,,Laki-laki,2.9636346532304545,Full-Time,,Sudah Menikah,sales,152.0,0.43,0.5346473679382634,2,3 Years,belum pernah,belum,sedang,1
14795,,Laki-laki,1.2421896157787446,Probation,,Belum Menikah,support,,0.11,0.5057980747352233,6,4 Years,belum pernah,belum,rendah,1
14796,,Laki-laki,1.2552621407443898,Probation,,Sudah Menikah,technical,287.0,0.1,0.3621504665734611,6,4 Years,belum pernah,belum,rendah,1
14797,28.0,Laki-laki,2.9021273739031073,Full-Time,2014.0,Belum Menikah,support,138.0,0.44,,2,3 Years,belum pernah,belum,rendah,1
14798,,Laki-laki,2.5785088367528273,Part-Time,,Belum Menikah,sales,117.0,0.16,0.47547234070259053,6,84 Months,belum pernah,belum,sedang,0
14799,,Laki-laki,0.9743630363921271,Internship,,Sudah Menikah,sales,269.0,0.69,0.319150560894292,3,3 Years,pernah,belum,sedang,0
14800,,Laki-laki,3.6106571940883367,Full-Time,,Sudah Menikah,sales,160.0,0.45,0.3170485102144224,2,3 Years,belum pernah,belum,rendah,1
14801,,Laki-laki,3.2559894437045918,Full-Time,,Belum Menikah,support,259.0,0.09,0.3862888105361163,6,48 Months,belum pernah,belum,rendah,1
14802,,Laki-laki,3.3294581767370874,Full-Time,,Sudah Menikah,technical,170.0,0.59,0.49510452668680255,2,3 Years,belum pernah,belum,rendah,0
14803,41.0,Laki-laki,2.971159196806779,Full-Time,2001.0,Sudah Menikah,marketing,131.0,0.39,,2,36 Months,belum pernah,belum,rendah,1
14804,,Laki-laki,1.4706547541762462,Probation,,Belum Menikah,RandD,159.0,0.16,0.54887280020981,2,72 Months,pernah,belum,rendah,0
14805,,Laki-laki,3.1868094152505195,Full-Time,,Sudah Menikah,sales,148.0,0.46,0.3766880102298195,2,3 Years,belum pernah,belum,rendah,1
14806,,Laki-laki,2.1710052797434103,Senior,,Sudah Menikah,IT,134.0,0.38,0.35563166394177514,2,36 Months,belum pernah,belum,rendah,1
14807,28.0,Laki-laki,2.5455608638279004,Part-Time,2014.0,Sudah Menikah,RandD,136.0,,0.4394629088058023,2,3 Years,belum pernah,belum,tinggi,1
14808,,Laki-laki,3.036695786489341,Full-Time,,Sudah Menikah,accounting,266.0,0.77,0.6241603720531763,5,5 Years,belum pernah,belum,sedang,1
14809,34.0,Laki-laki,1.8186162796569683,Junior,2007.0,Sudah Menikah,product_mng,270.0,,0.3090744561169292,3,24 Months,belum pernah,belum,rendah,0
14810,,Laki-laki,2.7052239832252494,Part-Time,,Sudah Menikah,sales,477.0,0.49,0.8120843104728642,3,3 Years,pernah,belum,sedang,0
14811,,Laki-laki,2.6868088018478686,Part-Time,,Sudah Menikah,sales,252.0,0.78,0.29425775176278457,4,2 Years,belum pernah,sudah,tinggi,0
14812,24.0,Laki-laki,2.622151258032472,Part-Time,2018.0,Belum Menikah,support,169.0,,0.5721936765663223,3,24 Months,pernah,belum,sedang,0
14813,46.0,Laki-laki,3.050479230265626,Full-Time,1996.0,Sudah Menikah,support,,0.46,0.3696607263333993,2,3 Years,belum pernah,belum,rendah,1
14814,,Perempuan,3.1320627428966024,Full-Time,,Belum Menikah,RandD,159.0,0.96,0.3261729730765506,2,72 Months,belum pernah,belum,rendah,0
14815,,Perempuan,3.508097889912986,Full-Time,,Belum Menikah,sales,270.0,1.0,0.5566481810991631,6,3 Years,belum pernah,belum,rendah,0
14816,41.0,Laki-laki,3.4701913007905443,Full-Time,2002.0,Sudah Menikah,sales,,,0.29260069507359265,4,3 Years,belum pernah,sudah,sedang,0
14817,,Laki-laki,3.303179641231343,Full-Time,,Sudah Menikah,marketing,179.0,0.75,0.33527175438691625,4,2 Years,belum pernah,belum,rendah,0
14818,,Perempuan,2.593058190733313,Part-Time,,Belum Menikah,technical,154.0,0.93,0.42902320043106773,5,2 Years,belum pernah,belum,sedang,0
14819,,Perempuan,2.3224442971933925,Senior,,Belum Menikah,hr,137.0,0.62,0.4148108056256227,4,36 Months,pernah,belum,sedang,0
14820,,Perempuan,2.6296306843089616,Part-Time,,Belum Menikah,IT,147.0,0.77,0.5728652030384924,3,3 Years,belum pernah,belum,rendah,0
14821,27.0,Laki-laki,2.1072065247355463,Junior,2014.0,Sudah Menikah,RandD,261.0,0.1,,6,4 Years,belum pernah,belum,rendah,1
14822,,Laki-laki,0.4807847152206541,Internship,,Sudah Menikah,marketing,,0.38,0.30362170755749807,2,36 Months,belum pernah,belum,rendah,1
14823,,Laki-laki,1.9104374942262499,Junior,,Belum Menikah,sales,249.0,0.09,0.47823731409948655,6,4 Years,belum pernah,belum,rendah,1
14824,27.0,Laki-laki,1.7315336364340397,Junior,2014.0,Belum Menikah,accounting,238.0,,0.4562475991620565,2,3 Years,belum pernah,belum,rendah,0
14825,,Laki-laki,3.334566853404718,Full-Time,,Belum Menikah,sales,115.0,0.39,0.3729052798399814,6,3 Years,belum pernah,belum,rendah,0
14826,29.0,Laki-laki,2.0537009187573947,Junior,2012.0,Sudah Menikah,RandD,233.0,0.78,,5,36 Months,pernah,belum,tinggi,0
